time,lat,lon
2025-06-25T00:00:00Z,58.921752,25.149205
2025-06-25T00:02:00Z,66.321822,19.911275
2025-06-25T00:04:00Z,73.450542,10.812583
2025-06-25T00:06:00Z,79.747610,-9.385412
2025-06-25T00:08:00Z,82.648595,-58.472886
2025-06-25T00:10:00Z,79.020230,-103.461042
2025-06-25T00:12:00Z,72.544219,-121.358858
2025-06-25T00:14:00Z,65.368411,-129.717586
2025-06-25T00:16:00Z,57.953945,-134.655275
2025-06-25T00:18:00Z,50.429115,-138.060483
2025-06-25T00:20:00Z,42.841770,-140.665171
2025-06-25T00:22:00Z,35.214102,-142.808274
2025-06-25T00:24:00Z,27.558608,-144.668849
2025-06-25T00:26:00Z,19.883804,-146.352071
2025-06-25T00:28:00Z,12.196535,-147.925995
2025-06-25T00:30:00Z,4.502967,-149.439325
2025-06-25T00:32:00Z,-3.191005,-150.931196
2025-06-25T00:34:00Z,-10.879601,-152.437535
2025-06-25T00:36:00Z,-18.557081,-153.996381
2025-06-25T00:38:00Z,-26.217612,-155.653883
2025-06-25T00:40:00Z,-33.854913,-157.473102
2025-06-25T00:42:00Z,-41.461414,-159.549553
2025-06-25T00:44:00Z,-49.026291,-162.042506
2025-06-25T00:46:00Z,-56.530759,-165.246205
2025-06-25T00:48:00Z,-63.935359,-169.776281
2025-06-25T00:50:00Z,-71.138613,-177.152884
2025-06-25T00:52:00Z,-77.799797,167.946356
2025-06-25T00:54:00Z,-82.363904,130.235236
2025-06-25T00:56:00Z,-80.833811,76.388004
2025-06-25T00:58:00Z,-74.964477,51.611280
2025-06-25T01:00:00Z,-67.982612,41.040020
2025-06-25T01:02:00Z,-60.663755,35.219785
2025-06-25T01:04:00Z,-53.199740,31.387433
2025-06-25T01:06:00Z,-45.655702,28.547784
2025-06-25T01:08:00Z,-38.059567,26.264342
2025-06-25T01:10:00Z,-30.425903,24.315821
2025-06-25T01:12:00Z,-22.763967,22.576655
2025-06-25T01:14:00Z,-15.080864,20.968246
2025-06-25T01:16:00Z,-7.382895,19.436333
2025-06-25T01:18:00Z,0.323874,17.939116
2025-06-25T01:20:00Z,8.033382,16.440002
2025-06-25T01:22:00Z,15.739496,14.902096
2025-06-25T01:24:00Z,23.435923,13.282593
2025-06-25T01:26:00Z,31.115966,11.525158
2025-06-25T01:28:00Z,38.771911,9.547190
2025-06-25T01:30:00Z,46.393554,7.215150
2025-06-25T01:32:00Z,53.964702,4.290578
2025-06-25T01:34:00Z,61.454095,0.295277
2025-06-25T01:36:00Z,68.787719,-5.885859
2025-06-25T01:38:00Z,75.740832,-17.446427
2025-06-25T01:40:00Z,81.364721,-45.460953
2025-06-25T01:42:00Z,82.034166,-101.124013
2025-06-25T01:44:00Z,76.964658,-134.743811
2025-06-25T01:46:00Z,70.148530,-148.133552
2025-06-25T01:48:00Z,62.866759,-154.972582
2025-06-25T01:50:00Z,55.406458,-159.263133
2025-06-25T01:52:00Z,47.856864,-162.341751
2025-06-25T01:54:00Z,40.254014,-164.762317
2025-06-25T01:56:00Z,32.615777,-166.794148
2025-06-25T01:58:00Z,24.952895,-168.585035
2025-06-25T02:00:00Z,17.273146,-170.224722
2025-06-25T02:02:00Z,9.583073,-171.773232
2025-06-25T02:04:00Z,1.888719,-173.275156
2025-06-25T02:06:00Z,-5.804070,-174.767917
2025-06-25T02:08:00Z,-13.489538,-176.287563
2025-06-25T02:10:00Z,-21.161933,-177.874131
2025-06-25T02:12:00Z,-28.815328,-179.578300
2025-06-25T02:14:00Z,-36.443138,178.528105
2025-06-25T02:16:00Z,-44.036991,176.332668
2025-06-25T02:18:00Z,-51.584117,173.641574
2025-06-25T02:20:00Z,-59.060849,170.082533
2025-06-25T02:22:00Z,-66.414119,164.836213
2025-06-25T02:24:00Z,-73.496026,155.734389
2025-06-25T02:26:00Z,-79.751034,135.596318
2025-06-25T02:28:00Z,-82.651065,86.838384
2025-06-25T02:30:00Z,-79.080981,41.832740
2025-06-25T02:32:00Z,-72.654508,23.818254
2025-06-25T02:34:00Z,-65.519183,15.402374
2025-06-25T02:36:00Z,-58.139159,10.434479
2025-06-25T02:38:00Z,-50.643281,7.011316
2025-06-25T02:40:00Z,-43.079283,4.395000
2025-06-25T02:42:00Z,-35.469070,2.243902
2025-06-25T02:44:00Z,-27.824856,0.377592
2025-06-25T02:46:00Z,-20.154937,-1.309875
2025-06-25T02:48:00Z,-12.466046,-2.887017
2025-06-25T02:50:00Z,-4.764363,-4.402840
2025-06-25T02:52:00Z,2.944061,-5.896696
2025-06-25T02:54:00Z,10.653146,-7.404691
2025-06-25T02:56:00Z,18.356720,-8.965044
2025-06-25T02:58:00Z,26.048391,-10.624136
2025-06-25T03:00:00Z,33.721214,-12.445399
2025-06-25T03:02:00Z,41.366860,-14.525044
2025-06-25T03:04:00Z,48.973647,-17.023815
2025-06-25T03:06:00Z,56.521769,-20.239496
2025-06-25T03:08:00Z,63.970316,-24.797552
2025-06-25T03:10:00Z,71.214722,-32.251440
2025-06-25T03:12:00Z,77.902360,-47.422061
2025-06-25T03:14:00Z,82.410509,-86.027687
2025-06-25T03:16:00Z,80.702255,-139.688169
2025-06-25T03:18:00Z,74.739123,-163.869447
2025-06-25T03:20:00Z,67.703976,-174.223411
2025-06-25T03:22:00Z,60.344889,-179.951630
2025-06-25T03:24:00Z,52.848156,176.262994
2025-06-25T03:26:00Z,45.277712,173.450568
2025-06-25T03:28:00Z,37.661334,171.184281
2025-06-25T03:30:00Z,30.013732,169.247176
2025-06-25T03:32:00Z,22.344343,167.515856
2025-06-25T03:34:00Z,14.660396,165.912902
2025-06-25T03:36:00Z,6.968210,164.384732
2025-06-25T03:38:00Z,-0.726258,162.889943
2025-06-25T03:40:00Z,-8.417203,161.392172
2025-06-25T03:42:00Z,-16.098880,159.854643
2025-06-25T03:44:00Z,-23.765512,158.234575
2025-06-25T03:46:00Z,-31.411021,156.475580
2025-06-25T03:48:00Z,-39.028391,154.494914
2025-06-25T03:50:00Z,-46.608169,152.158793
2025-06-25T03:52:00Z,-54.134939,149.228414
2025-06-25T03:54:00Z,-61.578227,145.225327
2025-06-25T03:56:00Z,-68.864878,139.035673
2025-06-25T03:58:00Z,-75.771730,127.479348
2025-06-25T04:00:00Z,-81.359719,99.593720
2025-06-25T04:02:00Z,-82.054616,44.233691
2025-06-25T04:04:00Z,-77.042724,10.498794
2025-06-25T04:06:00Z,-70.272241,-2.981848
