time,lat,lon
2025-06-25T00:00:00Z,-8.360402,-135.282114
2025-06-25T00:02:00Z,-2.147797,-131.075690
2025-06-25T00:04:00Z,4.082084,-126.905450
2025-06-25T00:06:00Z,10.285348,-122.661285
2025-06-25T00:08:00Z,16.415674,-118.228058
2025-06-25T00:10:00Z,22.420492,-113.478074
2025-06-25T00:12:00Z,28.236276,-108.263448
2025-06-25T00:14:00Z,33.782458,-102.409440
2025-06-25T00:16:00Z,38.953653,-95.712245
2025-06-25T00:18:00Z,43.610788,-87.949747
2025-06-25T00:20:00Z,47.574223,-78.921431
2025-06-25T00:22:00Z,50.626929,-68.537442
2025-06-25T00:24:00Z,52.541208,-56.952805
2025-06-25T00:26:00Z,53.137055,-44.665733
2025-06-25T00:28:00Z,52.351367,-32.435074
2025-06-25T00:30:00Z,50.267066,-20.997094
2025-06-25T00:32:00Z,47.075398,-10.801373
2025-06-25T00:34:00Z,43.005489,-1.960378
2025-06-25T00:36:00Z,38.270074,5.638696
2025-06-25T00:38:00Z,33.042925,12.203435
2025-06-25T00:40:00Z,27.457817,17.954868
2025-06-25T00:42:00Z,21.616046,23.092894
2025-06-25T00:44:00Z,15.595249,27.788129
2025-06-25T00:46:00Z,9.456953,32.185098
2025-06-25T00:48:00Z,3.252444,36.409163
2025-06-25T00:50:00Z,-2.972690,40.574165
2025-06-25T00:52:00Z,-9.174811,44.789902
2025-06-25T00:54:00Z,-15.308762,49.169468
2025-06-25T00:56:00Z,-21.324174,53.836666
2025-06-25T00:58:00Z,-27.161025,58.933544
2025-06-25T01:00:00Z,-32.743951,64.627268
2025-06-25T01:02:00Z,-37.974945,71.113539
2025-06-25T01:04:00Z,-42.724764,78.609507
2025-06-25T01:06:00Z,-46.825386,87.322038
2025-06-25T01:08:00Z,-50.070170,97.371710
2025-06-25T01:10:00Z,-52.233983,108.667884
2025-06-25T01:12:00Z,-53.123860,120.794305
2025-06-25T01:14:00Z,-52.647739,133.041941
2025-06-25T01:16:00Z,-50.855565,144.653737
2025-06-25T01:18:00Z,-47.916289,155.109607
2025-06-25T01:20:00Z,-44.051868,164.227335
2025-06-25T01:22:00Z,-39.478022,172.077508
2025-06-25T01:24:00Z,-34.375290,178.851128
2025-06-25T01:26:00Z,-28.884236,-175.232742
2025-06-25T01:28:00Z,-23.111592,-169.970227
2025-06-25T01:30:00Z,-17.138922,-165.185411
2025-06-25T01:32:00Z,-11.030405,-160.729110
2025-06-25T01:34:00Z,-4.839000,-156.472613
2025-06-25T01:36:00Z,1.388785,-152.300202
2025-06-25T01:38:00Z,7.609026,-148.101664
2025-06-25T01:40:00Z,13.776889,-143.764945
2025-06-25T01:42:00Z,19.843022,-139.168719
2025-06-25T01:44:00Z,25.749289,-134.174749
2025-06-25T01:46:00Z,31.423346,-128.620561
2025-06-25T01:48:00Z,36.771595,-122.314635
2025-06-25T01:50:00Z,41.670607,-115.040050
2025-06-25T01:52:00Z,45.958742,-106.579294
2025-06-25T01:54:00Z,49.433578,-96.780097
2025-06-25T01:56:00Z,51.866683,-85.674340
2025-06-25T01:58:00Z,53.048600,-73.608256
2025-06-25T02:00:00Z,52.858510,-61.253759
2025-06-25T02:02:00Z,51.317055,-49.397129
2025-06-25T02:04:00Z,48.576685,-38.632159
2025-06-25T02:06:00Z,44.858564,-29.209344
2025-06-25T02:08:00Z,40.387067,-21.095668
2025-06-25T02:10:00Z,35.353859,-14.111224
2025-06-25T02:12:00Z,29.909354,-8.034263
2025-06-25T02:14:00Z,24.167790,-2.653643
2025-06-25T02:16:00Z,18.216010,2.213944
2025-06-25T02:18:00Z,12.121693,6.723569
2025-06-25T02:20:00Z,5.939930,11.007950
2025-06-25T02:22:00Z,-0.281719,15.184978
2025-06-25T02:24:00Z,-6.499204,19.365297
2025-06-25T02:26:00Z,-12.668450,23.659678
2025-06-25T02:28:00Z,-18.741831,28.186374
2025-06-25T02:30:00Z,-24.664108,33.078631
2025-06-25T02:32:00Z,-30.367347,38.492038
2025-06-25T02:34:00Z,-35.764329,44.609983
2025-06-25T02:36:00Z,-40.740392,51.642374
